
RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1279	Staphylococcus capitis	2.3	0.5	-0.3	12.8	1.2	-0.1
Bacteria	32207	Rothia mucilaginosa	1.4	0.2	-0.2	10.7	0.3	0.1
Bacteria	1578	Lactobacillus crispatus	0.4	0.4	1.1	9.9	13.0	-0.0
Bacteria	1301	Streptococcus mitis	1.1	0.2	-0.2	9.2	1.0	-0.2
Bacteria	590	Salmonella enterica	8.1	5.7	1.7	8.4	33.3	1.7
Bacteria	469	Acinetobacter johnsonii	5.6	2.1	-0.1	8.3	1.1	-0.2



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	-200	uncultured bacterium	54.8	22.8
Bacteria	1301	Streptococcus pneumoniae	21.6	18.6
Bacteria	13687	Sphingomonas taxi	13.2	0.1
Bacteria	1912216	Cutibacterium acnes	12.4	26.5
Bacteria	561	Escherichia coli	12.0	19.4
Viruses	-200687329	Torque teno virus	9.5	7.3
Bacteria	958	Bdellovibrio bacteriovorus	4.7	0.1
Bacteria	1827	Rhodococcus fascians	4.7	0.1
Bacteria	407	Methylobacterium aquaticum	3.9	0.9
Bacteria	1485	Clostridium botulinum	2.9	3.0
Bacteria	32207	Rothia mucilaginosa	2.6	0.1
Bacteria	222	Achromobacter xylosoxidans	2.4	0.2
Bacteria	1234	Nitrospira moscoviensis	2.2	1.0
Bacteria	40323	Stenotrophomonas maltophilia	2.2	1.3
Bacteria	590	Salmonella enterica	2.0	6.7
Bacteria	107	Spirosoma rigui	1.9	0.1
Bacteria	29465	Veillonella parvula	1.5	0.1
Bacteria	88138	Modestobacter marinus	1.4	0.2
Bacteria	80865	Delftia acidovorans	1.2	0.3
Bacteria	237	Flavobacterium columnare	1.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1301	Streptococcus pneumoniae	48.8	33.5
Bacteria	40323	Stenotrophomonas maltophilia	1.0	0.4
Viruses	-200687329	Torque teno virus	0.3	0.4
Bacteria	1912216	Cutibacterium acnes	0.2	0.1
Bacteria	561	Escherichia coli	0.2	0.1
Bacteria	-200	uncultured bacterium	0.1	0.0
Bacteria	13687	Sphingomonas melonis	0.1	0.0
Bacteria	1269	Micrococcus luteus	0.1	0.0
Bacteria	-200001300	unidentified eubacterium v2	0.0	0.0
Bacteria	1835	Saccharopolyspora spinosa	0.0	0.0
Bacteria	1730	Eubacterium ventriosum	0.0	0.0
Bacteria	1813	Amycolatopsis mediterranei	0.0	0.0
Bacteria	1839	Nocardioides exalbidus	0.0	0.0
Bacteria	1835	Saccharopolyspora erythraea	0.0	0.0
Bacteria	1839	Nocardioides alpinus	0.0	0.0
Bacteria	1839	Nocardioides halotolerans	0.0	0.0
Bacteria	1716	Corynebacterium testudinoris	0.0	0.0
Bacteria	1839	Nocardioides sp. JS614	0.0	0.0
Bacteria	1716	Corynebacterium glucuronolyticum	0.0	0.0
Bacteria	1716	Corynebacterium sp. HMSC28B08	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1301	Streptococcus pneumoniae	48.8	33.5	-0.1	21.6	18.6	-0.1
Bacteria	1912216	Cutibacterium acnes	0.2	0.1	-0.2	12.4	26.5	-0.2
Bacteria	561	Escherichia coli	0.2	0.1	-0.1	12.0	19.4	-0.1
Viruses	-200687329	Torque teno virus	0.3	0.4	0.4	9.5	7.3	20.0
Bacteria	40323	Stenotrophomonas maltophilia	1.0	0.4	-0.3	2.2	1.3	-0.3
Viruses	10358	Human betaherpesvirus 5	0.0	0.0	1.9	0.3	0.2	12.1
Viruses	10509	Human mastadenovirus C	0.0	0.0	0.0	0.3	0.1	0.2
Viruses	687331	Torque teno virus 5	0.0	0.1	100.0	0.2	1.7	100.0
Viruses	687332	Torque teno mini virus 1	0.0	0.0	0.0	0.2	0.5	4.8
Viruses	11007	Saccharomyces cerevisiae virus L-A	0.0	0.0	0.0	0.1	0.1	-0.2
Viruses	10375	Human gammaherpesvirus 4	0.0	0.0	-0.0	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1301	Streptococcus pneumoniae	533.4	463.9
Bacteria	-200	uncultured bacterium	5.2	0.5
Bacteria	1912216	Cutibacterium acnes	1.7	3.1
Bacteria	561	Escherichia coli	1.1	2.5
Bacteria	40323	Stenotrophomonas maltophilia	0.7	0.4
Bacteria	80865	Delftia acidovorans	0.2	0.2
Bacteria	590	Salmonella enterica	0.2	0.8
Bacteria	407	Methylobacterium populi	0.1	0.1
Viruses	10509	Human mastadenovirus C	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1301	Streptococcus pneumoniae	913.4	547.3
Bacteria	40323	Stenotrophomonas maltophilia	1.3	0.5
Bacteria	-200	uncultured bacterium	0.9	0.0
Bacteria	1912216	Cutibacterium acnes	0.2	0.2
Bacteria	590	Salmonella enterica	0.1	0.0
Bacteria	561	Escherichia coli	0.1	0.5
Bacteria	32207	Rothia mucilaginosa	0.1	0.0
Bacteria	469	Acinetobacter junii	0.1	0.0
Bacteria	1269	Micrococcus luteus	0.1	0.1
Bacteria	1763	Mycobacterium gilvum	0.1	0.0
Bacteria	57493	Kocuria palustris	0.1	0.1
Bacteria	1578	Lactobacillus oris	0.0	0.0
Bacteria	1578	Lactobacillus oryzae	0.0	0.0
Bacteria	1578	Lactobacillus secaliphilus	0.0	0.0
Bacteria	1578	Lactobacillus parafarraginis	0.0	0.0
Bacteria	1578	Lactobacillus farraginis	0.0	0.0
Bacteria	1578	Lactobacillus paracollinoides	0.0	0.0
Bacteria	1578	Lactobacillus gastricus	0.0	0.0
Bacteria	1578	Lactobacillus rhamnosus	0.0	0.0
Bacteria	1578	Lactobacillus sharpeae	0.0	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1301	Streptococcus pneumoniae	913.4	547.3	1.9	533.4	463.9	1.0
Bacteria	1912216	Cutibacterium acnes	0.2	0.2	-0.2	1.7	3.1	-0.2
Bacteria	561	Escherichia coli	0.1	0.5	-0.1	1.1	2.5	-0.1
Bacteria	40323	Stenotrophomonas maltophilia	1.3	0.5	-0.3	0.7	0.4	-0.4
Viruses	10509	Human mastadenovirus C	0.0	0.0	0.0	0.1	0.1	-0.0
Viruses	10375	Human gammaherpesvirus 4	0.0	0.0	0.0	0.0	0.0	0.0
Viruses	-200010699	Mycobacterium phage Estave1	0.0	0.0	-100.0	0.0	0.0	0.0
Viruses	-200687329	Torque teno virus	0.0	0.0	-0.1	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	724	Haemophilus influenzae	54.3	20.3
Bacteria	561	Escherichia coli	26.6	37.6
Bacteria	-200	uncultured bacterium	12.9	3.1
Bacteria	1912216	Cutibacterium acnes	11.3	15.0
Bacteria	1234	Nitrospira moscoviensis	4.9	1.8
Bacteria	590	Salmonella enterica	4.8	15.0
Bacteria	40323	Stenotrophomonas maltophilia	4.1	1.5
Bacteria	222	Achromobacter xylosoxidans	3.3	0.2
Bacteria	1716	Corynebacterium aurimucosum	3.0	0.1
Bacteria	57493	Kocuria turfanensis	2.7	0.2
Bacteria	1269	Micrococcus luteus	2.6	1.1
Bacteria	547	Enterobacter cloacae	1.9	0.3
Bacteria	469	Acinetobacter johnsonii	1.8	0.2
Bacteria	80865	Delftia acidovorans	1.5	0.6
Bacteria	286	Pseudomonas mendocina	1.4	0.6
Bacteria	33986	Exiguobacterium sp. AT1b	0.9	0.1
Bacteria	1279	Staphylococcus epidermidis	0.8	0.3
Bacteria	407	Methylobacterium aquaticum	0.8	0.1
Bacteria	1279	Staphylococcus warneri	0.8	0.1
Bacteria	150022	Finegoldia magna	0.6	0.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	724	Haemophilus influenzae	970.7	371.3
Bacteria	1912216	Cutibacterium acnes	9.7	3.8
Bacteria	40323	Stenotrophomonas maltophilia	1.5	0.6
Bacteria	1269	Micrococcus luteus	1.3	0.6
Bacteria	-200	uncultured bacterium	1.0	0.1
Bacteria	745	Pasteurella multocida	0.9	1.0
Bacteria	1763	Mycobacterium aurum	0.8	0.0
Bacteria	1763	Mycobacterium dioxanotrophicus	0.8	0.0
Bacteria	48736	Ralstonia pickettii	0.7	0.5
Bacteria	286	Pseudomonas stutzeri	0.6	0.3
Bacteria	1716	Corynebacterium ureicelerivorans	0.5	0.1
Bacteria	233191	Caldilinea aerophila	0.5	1.1
Bacteria	57493	Kocuria palustris	0.4	0.2
Bacteria	57499	Kytococcus sedentarius	0.4	0.2
Bacteria	482	Neisseria meningitidis	0.4	0.2
Bacteria	83618	Pseudoxanthomonas suwonensis	0.3	0.2
Bacteria	1111	Porphyrobacter sp. CACIAM 03H1	0.3	0.1
Bacteria	1839	Nocardioides sp. JS614	0.3	0.0
Bacteria	75984	Mannheimia haemolytica	0.3	1.3
Bacteria	475	Moraxella osloensis	0.3	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	724	Haemophilus influenzae	970.7	371.3	55.3	54.3	20.3	2.9
Bacteria	561	Escherichia coli	0.2	3.9	-0.1	26.6	37.6	-0.1
Bacteria	-200	uncultured bacterium	1.0	0.1	-0.5	12.9	3.1	-0.5
Bacteria	1912216	Cutibacterium acnes	9.7	3.8	-0.2	11.3	15.0	-0.2
Bacteria	40323	Stenotrophomonas maltophilia	1.5	0.6	-0.3	4.1	1.5	-0.3
Bacteria	1716	Corynebacterium aurimucosum	0.5	0.1	-0.3	3.0	0.1	-0.1
Bacteria	57493	Kocuria turfanensis	0.4	0.2	-0.2	2.7	0.2	-0.2
Bacteria	1269	Micrococcus luteus	1.3	0.6	-0.2	2.6	1.1	-0.2
Bacteria	469	Acinetobacter johnsonii	0.2	0.1	-0.1	1.8	0.2	-0.2
Bacteria	286	Pseudomonas mendocina	0.6	0.3	-0.4	1.4	0.6	-0.1
Bacteria	407	Methylobacterium aquaticum	0.1	0.1	-0.3	0.8	0.1	-0.3
Bacteria	1279	Staphylococcus epidermidis	0.2	0.1	-0.3	0.8	0.3	-0.3
Bacteria	475	Moraxella catarrhalis	0.3	0.1	-0.2	0.5	0.4	0.0
Bacteria	53457	Janibacter indicus	0.2	0.1	100.0	0.4	0.2	100.0
Bacteria	283	Comamonas aquatica	0.1	0.1	-0.4	0.3	0.2	-0.3
Bacteria	745	Pasteurella multocida	0.9	1.0	1.7	0.2	0.1	0.3
Bacteria	482	Neisseria meningitidis	0.4	0.2	-0.3	0.1	0.2	-0.4
Bacteria	233191	Caldilinea aerophila	0.5	1.1	0.3	0.1	0.3	-0.0
Viruses	10509	Human mastadenovirus C	0.0	0.0	0.0	0.1	0.1	0.0
Viruses	10294	Human alphaherpesvirus 1	0.0	0.0	0.4	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	-200	uncultured bacterium	237.3	75.6
Bacteria	13687	Sphingomonas taxi	127.8	0.6
Bacteria	561	Escherichia coli	73.2	121.5
Bacteria	1912216	Cutibacterium acnes	45.7	63.2
Bacteria	469	Acinetobacter lwoffii	28.3	0.2
Bacteria	1269	Micrococcus luteus	16.3	2.1
Bacteria	286	Pseudomonas putida	15.5	0.8
Bacteria	590	Salmonella enterica	13.0	58.8
Bacteria	57493	Kocuria turfanensis	12.8	1.6
Bacteria	38501	Blastococcus saxobsidens	8.7	1.2
Bacteria	88138	Modestobacter marinus	7.9	0.7
Bacteria	89966	Hymenobacter sp. DG25B	7.7	0.1
Bacteria	40323	Stenotrophomonas maltophilia	7.7	3.7
Bacteria	407	Methylobacterium aquaticum	7.3	1.9
Bacteria	34072	Variovorax paradoxus	6.1	0.3
Bacteria	547	Enterobacter cloacae	5.9	0.5
Bacteria	32207	Rothia mucilaginosa	5.7	0.6
Bacteria	1839	Nocardioides dokdonensis	5.2	0.6
Bacteria	1860	Geodermatophilus obscurus	5.1	0.3
Bacteria	222	Achromobacter xylosoxidans	4.9	0.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	39.2	14.2
Bacteria	1269	Micrococcus luteus	11.6	5.2
Bacteria	482	Neisseria sicca	9.1	0.4
Bacteria	1301	Streptococcus pneumoniae	8.8	5.7
Bacteria	53457	Janibacter indicus	5.4	2.1
Bacteria	1654	Actinomyces oris	4.3	2.3
Bacteria	57493	Kocuria palustris	3.4	1.9
Bacteria	547	Enterobacter cloacae	3.1	0.8
Bacteria	40323	Stenotrophomonas maltophilia	2.8	1.4
Bacteria	286	Pseudomonas stutzeri	2.7	1.1
Bacteria	32207	Rothia aeria	2.3	0.7
Bacteria	724	Haemophilus parainfluenzae	2.2	0.6
Bacteria	1716	Corynebacterium ureicelerivorans	1.8	0.4
Bacteria	1696	Brevibacterium linens	1.4	0.6
Bacteria	57499	Kytococcus sedentarius	1.3	0.7
Bacteria	265	Paracoccus yeei	1.3	0.6
Bacteria	1763	Mycobacterium dioxanotrophicus	1.2	0.0
Bacteria	1839	Nocardioides sp. JS614	1.2	0.0
Bacteria	642	Aeromonas hydrophila	1.1	0.1
Bacteria	270	Thermus thermophilus	1.1	0.7

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	-200	uncultured bacterium	0.6	0.3	-0.5	237.3	75.6	0.1
Bacteria	13687	Sphingomonas taxi	0.6	0.2	-0.3	127.8	0.6	8.9
Bacteria	561	Escherichia coli	0.2	0.5	-0.1	73.2	121.5	0.1
Bacteria	1912216	Cutibacterium acnes	39.2	14.2	-0.1	45.7	63.2	-0.1
Bacteria	469	Acinetobacter lwoffii	0.8	0.1	-0.1	28.3	0.2	0.2
Bacteria	1269	Micrococcus luteus	11.6	5.2	-0.1	16.3	2.1	-0.1
Bacteria	286	Pseudomonas putida	2.7	1.1	-0.3	15.5	0.8	-0.1
Bacteria	590	Salmonella enterica	0.4	0.4	-0.1	13.0	58.8	2.8
Bacteria	57493	Kocuria turfanensis	3.4	1.9	-0.1	12.8	1.6	0.1
Bacteria	38501	Blastococcus saxobsidens	0.3	0.1	-0.3	8.7	1.2	0.6
Bacteria	40323	Stenotrophomonas maltophilia	2.8	1.4	-0.3	7.7	3.7	-0.3
Bacteria	407	Methylobacterium aquaticum	0.4	0.1	-0.3	7.3	1.9	-0.1
Bacteria	34072	Variovorax paradoxus	0.2	0.1	-0.3	6.1	0.3	-0.3
Bacteria	547	Enterobacter cloacae	3.1	0.8	-0.1	5.9	0.5	-0.0
Bacteria	32207	Rothia mucilaginosa	2.3	0.7	-0.1	5.7	0.6	-0.1
Bacteria	1860	Geodermatophilus obscurus	0.3	0.2	-0.3	5.1	0.3	0.4
Bacteria	222	Achromobacter xylosoxidans	0.2	0.1	-0.3	4.9	0.3	-0.3
Bacteria	1301	Streptococcus mitis	8.8	5.7	-0.2	3.5	0.9	-0.2
Bacteria	57495	Dermacoccus nishinomiyaensis	0.9	0.1	-0.1	3.1	0.3	-0.1
Bacteria	1847725	Lawsonella clevelandensis	0.1	0.1	-0.2	2.9	0.7	-0.2



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	308865	Elizabethkingia anophelis	2380.0	154.3
Bacteria	-200	uncultured bacterium	111.6	2913.4
Bacteria	561	Escherichia coli	57.3	122.8
Bacteria	1912216	Cutibacterium acnes	55.9	72.8
Bacteria	1578	Lactobacillus crispatus	11.6	10.3
Bacteria	32207	Rothia mucilaginosa	11.5	0.1
Bacteria	469	Acinetobacter johnsonii	10.5	1.2
Bacteria	1279	Staphylococcus lugdunensis	10.0	2.2
Bacteria	590	Salmonella enterica	9.4	49.5
Bacteria	1716	Corynebacterium casei	7.3	3.1
Bacteria	724	Haemophilus parainfluenzae	6.7	0.2
Bacteria	40323	Stenotrophomonas maltophilia	6.0	2.6
Bacteria	407	Methylobacterium aquaticum	5.0	0.5
Bacteria	222	Achromobacter xylosoxidans	5.0	0.6
Bacteria	34084	Riemerella anatipestifer	4.4	392.8
Bacteria	475	Moraxella osloensis	4.3	1.1
Bacteria	547	Enterobacter cloacae	4.3	0.3
Bacteria	13687	Sphingomonas taxi	4.2	0.1
Bacteria	150022	Finegoldia magna	4.2	1.6
Bacteria	80865	Delftia acidovorans	3.9	0.5

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	308865	Elizabethkingia anophelis	5397.2	2834.9
Bacteria	34084	Riemerella anatipestifer	7.5	11.8
Bacteria	-200	uncultured bacterium	7.5	71.2
Bacteria	59732	Chryseobacterium gallinarum	3.9	9.3
Bacteria	76831	Myroides odoratimimus	3.1	0.4
Bacteria	40323	Stenotrophomonas maltophilia	1.2	0.7
Bacteria	929509	Solitalea canadensis	0.7	0.1
Bacteria	237	Flavobacterium columnare	0.7	1.6
Bacteria	1013	Weeksella virosa	0.6	1.3
Bacteria	1912216	Cutibacterium acnes	0.5	0.2
Bacteria	1204360	Siansivirga zeaxanthinifaciens	0.4	0.3
Bacteria	59735	Bergeyella zoohelcum	0.3	0.6
Bacteria	724	Haemophilus influenzae	0.2	0.0
Bacteria	475	Moraxella osloensis	0.2	0.0
Bacteria	1763	Mycobacterium aurum	0.2	0.0
Bacteria	157	Treponema sp. OMZ 838	0.2	0.0
Bacteria	1678	Bifidobacterium longum	0.2	0.0
Bacteria	104267	Tenacibaculum dicentrarchi	0.2	0.0
Bacteria	713	Actinobacillus pleuropneumoniae	0.2	0.0
Bacteria	1763	Mycobacterium sp. YC-RL4	0.2	0.0

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	308865	Elizabethkingia anophelis	5397.2	2834.9	15.2	2380.0	154.3	6.6
Bacteria	-200	uncultured bacterium	7.5	71.2	-0.5	111.6	2913.4	-0.2
Bacteria	561	Escherichia coli	0.1	0.7	-0.1	57.3	122.8	0.0
Bacteria	1912216	Cutibacterium acnes	0.5	0.2	-0.2	55.9	72.8	-0.0
Bacteria	1716	Corynebacterium casei	0.1	0.1	-0.3	7.3	3.1	0.3
Bacteria	40323	Stenotrophomonas maltophilia	1.2	0.7	-0.3	6.0	2.6	-0.3
Bacteria	34084	Riemerella anatipestifer	7.5	11.8	0.0	4.4	392.8	-0.0
Bacteria	2094023	Glaesserella parasuis	0.1	0.1	-0.0	2.5	2.1	3.4
Bacteria	59732	Chryseobacterium indologenes	3.9	9.3	0.0	1.5	0.2	-0.2
Bacteria	237	Flavobacterium columnare	0.7	1.6	0.4	0.1	0.1	0.0
Viruses	10509	Human mastadenovirus C	0.0	0.0	0.0	0.1	0.1	0.0
Viruses	12195	Zucchini yellow mosaic virus	0.0	0.0	0.0	0.1	0.1	10.3
Viruses	1511911	Primate tetraparvovirus 1	0.1	0.0	100.0	0.0	0.0	0.0
Viruses	110456	Escherichia virus T7	0.0	0.0	0.4	0.0	0.0	0.0
Viruses	-200010662	Shewanella phage Spp001	0.0	0.0	-100.0	0.0	0.0	0.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	561	Escherichia coli	36.2	53.4
Bacteria	-200	uncultured bacterium	15.8	6.3
Bacteria	1912216	Cutibacterium acnes	7.9	13.6
Bacteria	40323	Stenotrophomonas maltophilia	5.7	2.0
Bacteria	590	Salmonella enterica	5.1	20.9
Bacteria	407	Methylobacterium aquaticum	4.2	0.4
Bacteria	222	Achromobacter xylosoxidans	4.0	0.2
Bacteria	547	Enterobacter cloacae	3.1	0.3
Bacteria	80865	Delftia acidovorans	2.5	0.4
Bacteria	469	Acinetobacter johnsonii	1.9	0.2
Bacteria	570	Klebsiella pneumoniae	1.5	3.1
Bacteria	361177	Altererythrobacter dongtanensis	1.1	0.3
Bacteria	724	[Haemophilus] ducreyi	0.6	0.1
Bacteria	1847725	Lawsonella clevelandensis	0.6	0.1
Bacteria	2147	Acholeplasma laidlawii	0.5	0.3
Bacteria	620	Shigella flexneri	0.5	1.2
Viruses	10509	Human mastadenovirus C	0.5	0.3
Bacteria	1269	Micrococcus luteus	0.5	0.1
Bacteria	1742993	Pseudarthrobacter phenanthrenivorans	0.4	0.1
Bacteria	1578	Lactobacillus crispatus	0.4	0.4

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	1510.6	517.6
Bacteria	57493	Kocuria turfanensis	167.6	19.7
Bacteria	475	Moraxella osloensis	151.4	37.5
Bacteria	1269	Micrococcus luteus	140.4	69.0
Bacteria	1763	Mycobacterium dioxanotrophicus	128.5	9.7
Bacteria	1716	Corynebacterium jeikeium	124.7	59.4
Bacteria	469	Acinetobacter johnsonii	113.7	19.0
Bacteria	233191	Caldilinea aerophila	103.0	183.2
Bacteria	286	Pseudomonas putida	102.6	33.7
Bacteria	38501	Blastococcus saxobsidens	56.5	14.1
Bacteria	590	Salmonella enterica	55.5	39.8
Bacteria	265	Paracoccus yeei	55.0	23.4
Bacteria	48736	Ralstonia pickettii	52.3	30.3
Bacteria	283	Comamonas testosteroni	45.3	26.8
Bacteria	265976	Serinicoccus sp. JLT9	44.9	5.0
Bacteria	40323	Stenotrophomonas maltophilia	44.7	25.2
Bacteria	1279	Staphylococcus pettenkoferi	43.6	28.2
Bacteria	1860	Geodermatophilus obscurus	39.8	11.2
Bacteria	53457	Janibacter indicus	36.8	16.0
Bacteria	171436	Tistrella mobilis	31.6	30.8

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	561	Escherichia coli	6.0	11.6	-0.1	36.2	53.4	-0.0
Bacteria	-200	uncultured bacterium	30.2	14.7	-0.4	15.8	6.3	-0.4
Bacteria	1912216	Cutibacterium acnes	1510.6	517.6	5.4	7.9	13.6	-0.2
Bacteria	40323	Stenotrophomonas maltophilia	44.7	25.2	-0.2	5.7	2.0	-0.3
Bacteria	590	Salmonella enterica	55.5	39.8	12.8	5.1	20.9	1.0
Bacteria	407	Methylobacterium populi	31.3	15.6	-0.2	4.2	0.4	-0.2
Bacteria	222	Achromobacter xylosoxidans	13.0	2.2	-0.2	4.0	0.2	-0.3
Bacteria	547	Enterobacter cloacae	15.5	3.5	0.1	3.1	0.3	-0.1
Bacteria	80865	Delftia tsuruhatensis	4.0	0.3	-0.1	2.5	0.4	-0.4
Bacteria	469	Acinetobacter johnsonii	113.7	19.0	0.1	1.9	0.2	-0.2
Bacteria	570	Klebsiella pneumoniae	11.4	5.9	0.1	1.5	3.1	-0.3
Bacteria	361177	Altererythrobacter dongtanensis	22.2	18.6	3.3	1.1	0.3	-0.1
Bacteria	1847725	Lawsonella clevelandensis	2.0	9.3	-0.2	0.6	0.1	-0.2
Bacteria	724	Haemophilus influenzae	16.3	5.9	0.7	0.6	0.1	-0.3
Viruses	10509	Human mastadenovirus C	0.1	0.1	100.0	0.5	0.3	0.6
Bacteria	2147	Acholeplasma laidlawii	0.1	0.1	1.5	0.5	0.3	39.2
Bacteria	1269	Micrococcus luteus	140.4	69.0	0.7	0.5	0.1	-0.2
Bacteria	323449	Pontibacter akesuensis	5.9	9.3	14.7	0.4	0.5	0.7
Bacteria	1578	Lactobacillus crispatus	5.8	5.4	-0.1	0.4	0.4	-0.2
Bacteria	1301	Streptococcus mitis	19.3	6.6	-0.1	0.4	0.1	-0.2



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	-200	uncultured bacterium	339.6	44.4
Bacteria	1847	Pseudonocardia dioxanivorans	173.5	0.2
Bacteria	38501	Blastococcus saxobsidens	149.4	0.2
Bacteria	88138	Modestobacter marinus	74.0	25.0
Bacteria	561	Escherichia coli	51.1	96.8
Bacteria	1912216	Cutibacterium acnes	48.0	160.2
Bacteria	1716	Corynebacterium ureicelerivorans	33.0	0.2
Bacteria	2044	Pimelobacter simplex	17.9	0.1
Bacteria	165779	Anaerococcus prevotii	13.1	0.2
Bacteria	1847725	Lawsonella clevelandensis	9.5	0.4
Bacteria	590	Salmonella enterica	8.4	31.5
Bacteria	13687	Sphingomonas sp. MM-1	6.9	0.1
Bacteria	724	[Haemophilus] ducreyi	5.5	1.1
Bacteria	407	Methylobacterium aquaticum	5.3	1.3
Bacteria	469	Acinetobacter johnsonii	5.0	0.4
Bacteria	222	Achromobacter xylosoxidans	4.0	0.1
Bacteria	1279	Staphylococcus epidermidis	3.9	1.9
Bacteria	40323	Stenotrophomonas maltophilia	3.8	2.4
Bacteria	547	Enterobacter cloacae	3.7	0.4
Bacteria	1817	Nocardia cyriacigeorgica	3.3	40.0

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	1008.6	336.4
Bacteria	33882	Microbacterium aurum	361.4	209.4
Bacteria	265	Paracoccus yeei	185.1	109.8
Bacteria	286	Pseudomonas stutzeri	137.7	61.9
Bacteria	1269	Micrococcus luteus	128.7	58.6
Bacteria	561	Escherichia coli	120.1	60.4
Bacteria	1763	Mycobacterium sp. YC-RL4	105.8	4.3
Bacteria	2053	Gordonia polyisoprenivorans	95.0	4.1
Bacteria	57493	Kocuria turfanensis	90.4	8.7
Bacteria	233191	Caldilinea aerophila	86.1	148.6
Bacteria	475	Moraxella osloensis	85.7	21.6
Bacteria	53457	Janibacter indicus	76.8	23.0
Bacteria	41275	Brevundimonas sp. DS20	67.0	22.8
Bacteria	469	Acinetobacter johnsonii	62.5	9.8
Bacteria	1839	Nocardioides dokdonensis	60.4	27.6
Bacteria	265976	Serinicoccus sp. JLT9	59.5	8.2
Bacteria	40323	Stenotrophomonas maltophilia	46.1	21.6
Bacteria	39643	Sorangium cellulosum	45.4	62.9
Bacteria	48736	Ralstonia pickettii	43.4	24.1
Bacteria	-200	uncultured bacterium	41.1	19.2

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	-200	uncultured bacterium	41.1	19.2	-0.4	339.6	44.4	0.3
Bacteria	1847	Pseudonocardia dioxanivorans	8.0	1.3	1.2	173.5	0.2	30.6
Bacteria	38501	Blastococcus saxobsidens	34.1	8.0	3.5	149.4	0.2	16.6
Bacteria	88138	Modestobacter marinus	22.3	2.7	1.9	74.0	25.0	7.3
Bacteria	561	Escherichia coli	120.1	60.4	0.2	51.1	96.8	0.0
Bacteria	1912216	Cutibacterium acnes	1008.6	336.4	3.5	48.0	160.2	-0.1
Bacteria	1716	Corynebacterium ureicelerivorans	33.4	5.7	1.9	33.0	0.2	1.8
Bacteria	2044	Pimelobacter simplex	36.3	5.9	9.6	17.9	0.1	4.6
Bacteria	165779	Anaerococcus prevotii	0.8	1.2	-0.2	13.1	0.2	0.3
Bacteria	1847725	Lawsonella clevelandensis	7.6	30.4	-0.1	9.5	0.4	-0.1
Bacteria	590	Salmonella enterica	7.7	8.0	1.6	8.4	31.5	1.7
Bacteria	13687	Sphingomonas koreensis	17.3	6.6	0.8	6.9	0.1	0.9
