
RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	724	Haemophilus parainfluenzae	14.9	2.7	5.0	14.9	2.7	5.0
Bacteria	1301	Streptococcus lutetiensis	14.7	1.5	5.8	14.7	1.5	5.8
Bacteria	265	Paracoccus contaminans	13.8	0.2	3.3	13.8	0.2	3.3
Bacteria	13687	Sphingomonas taxi	13.0	0.2	2.5	13.0	0.2	2.5
Bacteria	1372	Planococcus antarcticus	9.0	0.2	5.5	9.0	0.2	5.5
Bacteria	1578	Lactobacillus crispatus	8.8	14.9	3.7	8.8	14.9	3.7
Bacteria	1649453	Gimesia maris	6.5	0.8	3.8	6.5	0.8	3.8
Bacteria	361177	Altererythrobacter dongtanensis	5.7	1.7	4.4	5.7	1.7	4.4
Bacteria	48736	Ralstonia pickettii	5.5	2.5	2.5	5.5	2.5	2.5
Bacteria	547	Enterobacter cloacae	5.2	2.1	1.4	5.2	2.1	1.4
Bacteria	286	Pseudomonas putida	4.8	0.8	1.1	4.8	0.8	1.1
Bacteria	416916	Aggregatibacter aphrophilus	4.8	0.4	5.6	4.8	0.4	5.6
Bacteria	150247	Anoxybacillus flavithermus	4.6	0.8	3.4	4.6	0.8	3.4
Bacteria	1649490	Rubinisphaera brasiliensis	4.6	1.7	2.7	4.6	1.7	2.7



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1707	Cellulomonas gilvus	128.7	0.2
Bacteria	33882	Microbacterium sp. LKL04	102.1	1.5
Bacteria	2040	Aeromicrobium choanae	84.7	4.2
Bacteria	60919	Sanguibacter keddieii	82.4	0.3
Bacteria	186650	Microvirga ossetica	50.0	0.1
Bacteria	41275	Brevundimonas naejangsanensis	46.6	1.5
Bacteria	46913	Devosia sp. H5989	43.8	0.1
Bacteria	1706036	Gemmatirosa kalamazoonesis	42.1	1.1
Bacteria	1763	Mycobacterium gilvum	38.0	1.2
Bacteria	414371	Aureimonas sp. AU12	36.6	0.5
Bacteria	88138	Modestobacter marinus	34.0	3.2
Bacteria	40	Stigmatella aurantiaca	31.7	2.3
Bacteria	83618	Pseudoxanthomonas suwonensis	31.3	0.1
Bacteria	517	Bordetella sp. N	26.9	0.1
Bacteria	174951	Ramlibacter tataouinensis	26.3	0.5
Bacteria	323620	Shinella sp. HZN7	23.5	1.0
Bacteria	379	Rhizobium sp. NT-26	18.9	20.8
Bacteria	305976	Pusillimonas sp. T7-7	15.1	0.2
Bacteria	47	Archangium gephyra	14.4	0.2
Bacteria	257820	Kerstersia gyiorum	12.8	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1707	Cellulomonas gilvus	128.7	0.2
Bacteria	33882	Microbacterium sp. LKL04	102.1	1.5
Bacteria	2040	Aeromicrobium choanae	84.7	4.2
Bacteria	60919	Sanguibacter keddieii	82.4	0.3
Bacteria	186650	Microvirga ossetica	50.0	0.1
Bacteria	41275	Brevundimonas naejangsanensis	46.6	1.5
Bacteria	46913	Devosia sp. H5989	43.8	0.1
Bacteria	1706036	Gemmatirosa kalamazoonesis	42.1	1.1
Bacteria	1763	Mycobacterium gilvum	38.0	1.2
Bacteria	414371	Aureimonas sp. AU12	36.6	0.5
Bacteria	88138	Modestobacter marinus	34.0	3.2
Bacteria	40	Stigmatella aurantiaca	31.7	2.3
Bacteria	83618	Pseudoxanthomonas suwonensis	31.3	0.1
Bacteria	517	Bordetella sp. N	26.9	0.1
Bacteria	174951	Ramlibacter tataouinensis	26.3	0.5
Bacteria	323620	Shinella sp. HZN7	23.5	1.0
Bacteria	379	Rhizobium sp. NT-26	18.9	20.8
Bacteria	305976	Pusillimonas sp. T7-7	15.1	0.2
Bacteria	47	Archangium gephyra	14.4	0.2
Bacteria	257820	Kerstersia gyiorum	12.8	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1707	Cellulomonas gilvus	128.7	0.2	5.8	128.7	0.2	5.8
Bacteria	33882	Microbacterium sp. LKL04	102.1	1.5	5.8	102.1	1.5	5.8
Bacteria	2040	Aeromicrobium choanae	84.7	4.2	5.8	84.7	4.2	5.8
Bacteria	60919	Sanguibacter keddieii	82.4	0.3	5.6	82.4	0.3	5.6
Bacteria	186650	Microvirga ossetica	50.0	0.1	5.5	50.0	0.1	5.5
Bacteria	41275	Brevundimonas naejangsanensis	46.6	1.5	5.8	46.6	1.5	5.8
Bacteria	46913	Devosia sp. H5989	43.8	0.1	5.8	43.8	0.1	5.8
Bacteria	1706036	Gemmatirosa kalamazoonesis	42.1	1.1	5.8	42.1	1.1	5.8
Bacteria	1763	Mycobacterium gilvum	38.0	1.2	5.8	38.0	1.2	5.8
Bacteria	414371	Aureimonas sp. AU12	36.6	0.5	5.8	36.6	0.5	5.8
Bacteria	88138	Modestobacter marinus	34.0	3.2	2.3	34.0	3.2	2.3
Bacteria	40	Stigmatella aurantiaca	31.7	2.3	5.8	31.7	2.3	5.8
Bacteria	83618	Pseudoxanthomonas suwonensis	31.3	0.1	1.5	31.3	0.1	1.5
Bacteria	517	Bordetella sp. N	26.9	0.1	5.8	26.9	0.1	5.8
Bacteria	174951	Ramlibacter tataouinensis	26.3	0.5	5.6	26.3	0.5	5.6
Bacteria	323620	Shinella sp. HZN7	23.5	1.0	5.8	23.5	1.0	5.8
Bacteria	379	Rhizobium sp. NT-26	18.9	20.8	5.8	18.9	20.8	5.8
Bacteria	305976	Pusillimonas sp. T7-7	15.1	0.2	5.8	15.1	0.2	5.8
Bacteria	47	Archangium gephyra	14.4	0.2	5.8	14.4	0.2	5.8
Bacteria	257820	Kerstersia gyiorum	12.8	0.1	5.8	12.8	0.1	5.8



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1269	Micrococcus luteus	63.9	1.4
Bacteria	45669	Salinicoccus halodurans	37.3	0.2
Bacteria	1279	Staphylococcus epidermidis	33.0	11.0
Bacteria	1350	Enterococcus cecorum	22.4	3.2
Bacteria	43668	Brachybacterium faecium	17.3	0.1
Bacteria	1234	Nitrospira moscoviensis	11.6	3.3
Bacteria	407	Methylobacterium aquaticum	10.4	2.6
Bacteria	42255	Rubrobacter radiotolerans	9.2	0.3
Bacteria	1578	Lactobacillus crispatus	8.2	37.0
Bacteria	1298	Deinococcus puniceus	8.2	0.1
Bacteria	53387	Friedmanniella luteola	7.1	0.1
Bacteria	265	Paracoccus contaminans	6.9	0.2
Bacteria	57493	Kocuria rhizophila	6.0	0.2
Bacteria	1470540	Jeotgalibaca sp. PTS2502	5.9	0.1
Bacteria	150247	Anoxybacillus flavithermus	4.7	2.4
Bacteria	1375	Aerococcus urinaehominis	4.2	0.2
Bacteria	157	Treponema brennaborense	4.1	0.2
Bacteria	2005363	Auricoccus indicus	3.6	0.1
Bacteria	13687	Sphingomonas sp. MM-1	3.5	0.2
Bacteria	1742993	Pseudarthrobacter phenanthrenivorans	3.4	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1269	Micrococcus luteus	63.9	1.4
Bacteria	45669	Salinicoccus halodurans	37.3	0.2
Bacteria	1279	Staphylococcus epidermidis	33.0	11.0
Bacteria	1350	Enterococcus cecorum	22.4	3.2
Bacteria	43668	Brachybacterium faecium	17.3	0.1
Bacteria	1234	Nitrospira moscoviensis	11.6	3.3
Bacteria	407	Methylobacterium aquaticum	10.4	2.6
Bacteria	42255	Rubrobacter radiotolerans	9.2	0.3
Bacteria	1578	Lactobacillus crispatus	8.2	37.0
Bacteria	1298	Deinococcus puniceus	8.2	0.1
Bacteria	53387	Friedmanniella luteola	7.1	0.1
Bacteria	265	Paracoccus contaminans	6.9	0.2
Bacteria	57493	Kocuria rhizophila	6.0	0.2
Bacteria	1470540	Jeotgalibaca sp. PTS2502	5.9	0.1
Bacteria	150247	Anoxybacillus flavithermus	4.7	2.4
Bacteria	1375	Aerococcus urinaehominis	4.2	0.2
Bacteria	157	Treponema brennaborense	4.1	0.2
Bacteria	2005363	Auricoccus indicus	3.6	0.1
Bacteria	13687	Sphingomonas sp. MM-1	3.5	0.2
Bacteria	1742993	Pseudarthrobacter phenanthrenivorans	3.4	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1269	Micrococcus luteus	63.9	1.4	4.1	63.9	1.4	4.1
Bacteria	45669	Salinicoccus halodurans	37.3	0.2	5.7	37.3	0.2	5.7
Bacteria	1279	Staphylococcus epidermidis	33.0	11.0	5.3	33.0	11.0	5.3
Bacteria	1350	Enterococcus cecorum	22.4	3.2	5.8	22.4	3.2	5.8
Bacteria	43668	Brachybacterium faecium	17.3	0.1	5.7	17.3	0.1	5.7
Bacteria	1234	Nitrospira moscoviensis	11.6	3.3	5.2	11.6	3.3	5.2
Bacteria	407	Methylobacterium aquaticum	10.4	2.6	2.2	10.4	2.6	2.2
Bacteria	42255	Rubrobacter radiotolerans	9.2	0.3	5.8	9.2	0.3	5.8
Bacteria	1578	Lactobacillus crispatus	8.2	37.0	3.4	8.2	37.0	3.4
Bacteria	1298	Deinococcus puniceus	8.2	0.1	2.2	8.2	0.1	2.2
Bacteria	53387	Friedmanniella luteola	7.1	0.1	5.1	7.1	0.1	5.1
Bacteria	265	Paracoccus contaminans	6.9	0.2	1.2	6.9	0.2	1.2
Bacteria	57493	Kocuria rhizophila	6.0	0.2	3.4	6.0	0.2	3.4
Bacteria	1470540	Jeotgalibaca sp. PTS2502	5.9	0.1	5.3	5.9	0.1	5.3
Bacteria	150247	Anoxybacillus flavithermus	4.7	2.4	3.4	4.7	2.4	3.4
Bacteria	1375	Aerococcus urinaehominis	4.2	0.2	5.8	4.2	0.2	5.8
Bacteria	157	Treponema brennaborense	4.1	0.2	5.8	4.1	0.2	5.8
Bacteria	2005363	Auricoccus indicus	3.6	0.1	2.8	3.6	0.1	2.8
Bacteria	13687	Sphingomonas sp. MM-1	3.5	0.2	1.6	3.5	0.2	1.6
Bacteria	1742993	Pseudarthrobacter phenanthrenivorans	3.4	0.1	2.8	3.4	0.1	2.8



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	76890	Asticcacaulis excentricus	8.2	1.2
Bacteria	1578	Lactobacillus crispatus	4.2	3.1
Bacteria	374	Bradyrhizobium japonicum	1.4	0.3
Bacteria	543311	Parvimonas micra	1.4	0.9
Bacteria	286	Pseudomonas oryzihabitans	1.4	0.1
Bacteria	570	Klebsiella oxytoca	1.1	0.8
Bacteria	1350	Enterococcus durans	1.1	1.1
Viruses	12234	Cucumber green mottle mosaic virus	0.9	0.9
Bacteria	572511	[Ruminococcus] torques	0.8	1.1
Bacteria	1742989	Glutamicibacter arilaitensis	0.7	0.4
Bacteria	1868332	Neomicrococcus aestuarii	0.7	0.1
Bacteria	816	Bacteroides ovatus	0.5	0.3
Bacteria	59753	Alcanivorax pacificus	0.4	0.3
Bacteria	497	Psychrobacter sp. P11G5	0.3	0.1
Bacteria	459532	Terribacillus aidingensis	0.2	0.1
Bacteria	33042	Coprococcus catus	0.2	0.1
Bacteria	29548	Rhodothermus marinus	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	76890	Asticcacaulis excentricus	8.2	1.2
Bacteria	1578	Lactobacillus crispatus	4.2	3.1
Bacteria	374	Bradyrhizobium japonicum	1.4	0.3
Bacteria	543311	Parvimonas micra	1.4	0.9
Bacteria	286	Pseudomonas oryzihabitans	1.4	0.1
Bacteria	570	Klebsiella oxytoca	1.1	0.8
Bacteria	1350	Enterococcus durans	1.1	1.1
Viruses	12234	Cucumber green mottle mosaic virus	0.9	0.9
Bacteria	572511	[Ruminococcus] torques	0.8	1.1
Bacteria	1742989	Glutamicibacter arilaitensis	0.7	0.4
Bacteria	1868332	Neomicrococcus aestuarii	0.7	0.1
Bacteria	816	Bacteroides ovatus	0.5	0.3
Bacteria	59753	Alcanivorax pacificus	0.4	0.3
Bacteria	497	Psychrobacter sp. P11G5	0.3	0.1
Bacteria	459532	Terribacillus aidingensis	0.2	0.1
Bacteria	33042	Coprococcus catus	0.2	0.1
Bacteria	29548	Rhodothermus marinus	0.1	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	76890	Asticcacaulis excentricus	8.2	1.2	51.8	8.2	1.2	51.8
Bacteria	1578	Lactobacillus crispatus	4.2	3.1	1.4	4.2	3.1	1.4
Bacteria	374	Bradyrhizobium japonicum	1.4	0.3	7.3	1.4	0.3	7.3
Bacteria	543311	Parvimonas micra	1.4	0.9	25.2	1.4	0.9	25.2
Bacteria	286	Pseudomonas oryzihabitans	1.4	0.1	6.4	1.4	0.1	6.4
Bacteria	570	Klebsiella oxytoca	1.1	0.8	5.5	1.1	0.8	5.5
Bacteria	1350	Enterococcus durans	1.1	1.1	21.7	1.1	1.1	21.7
Viruses	12234	Cucumber green mottle mosaic virus	0.9	0.9	100.0	0.9	0.9	100.0
Bacteria	572511	[Ruminococcus] torques	0.8	1.1	1.4	0.8	1.1	1.4
Bacteria	1868332	Neomicrococcus aestuarii	0.7	0.1	1.4	0.7	0.1	1.4
Bacteria	1742989	Glutamicibacter arilaitensis	0.7	0.4	2.3	0.7	0.4	2.3
Bacteria	816	Bacteroides ovatus	0.5	0.3	2.1	0.5	0.3	2.1
Bacteria	59753	Alcanivorax pacificus	0.4	0.3	1.8	0.4	0.3	1.8
Bacteria	497	Psychrobacter sp. P11G5	0.3	0.1	7.0	0.3	0.1	7.0
Bacteria	459532	Terribacillus aidingensis	0.2	0.1	1.6	0.2	0.1	1.6
Bacteria	33042	Coprococcus catus	0.2	0.1	1.9	0.2	0.1	1.9
Bacteria	29548	Rhodothermus marinus	0.1	0.1	1.5	0.1	0.1	1.5



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1912216	Cutibacterium acnes	408.3	295.8
Bacteria	1055688	Sandaracinus amylolyticus	298.1	2.4
Bacteria	469322	Steroidobacter denitrificans	100.5	0.5
Bacteria	50	Chondromyces crocatus	85.1	0.3
Bacteria	39643	Sorangium cellulosum	52.3	1.4
Bacteria	642	Aeromonas hydrophila	24.2	0.9
Bacteria	475	Moraxella osloensis	17.7	2.9
Bacteria	1882917	Pajaroellobacter abortibovis	15.2	0.2
Bacteria	13687	Sphingomonas taxi	14.3	0.2
Bacteria	1524217	Labilithrix luteola	14.2	0.3
Bacteria	1279	Staphylococcus capitis	12.8	1.2
Bacteria	1257	Peptostreptococcus anaerobius	12.6	0.1
Bacteria	32207	Rothia mucilaginosa	10.7	0.3
Bacteria	1578	Lactobacillus crispatus	9.9	13.0
Bacteria	1301	Streptococcus mitis	9.2	1.0
Bacteria	497	Psychrobacter sp. AntiMn-1	6.1	0.4
Bacteria	544	Citrobacter freundii	5.5	0.8
Bacteria	1870884	Clostridioides difficile	4.4	15.4
Bacteria	1912215	Acidipropionibacterium acidipropionici	4.1	0.2
Bacteria	28231	Geobacter uraniireducens	4.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1912216	Cutibacterium acnes	408.3	295.8
Bacteria	1055688	Sandaracinus amylolyticus	298.1	2.4
Bacteria	469322	Steroidobacter denitrificans	100.5	0.5
Bacteria	50	Chondromyces crocatus	85.1	0.3
Bacteria	39643	Sorangium cellulosum	52.3	1.4
Bacteria	642	Aeromonas hydrophila	24.2	0.9
Bacteria	475	Moraxella osloensis	17.7	2.9
Bacteria	1882917	Pajaroellobacter abortibovis	15.2	0.2
Bacteria	13687	Sphingomonas taxi	14.3	0.2
Bacteria	1524217	Labilithrix luteola	14.2	0.3
Bacteria	1279	Staphylococcus capitis	12.8	1.2
Bacteria	1257	Peptostreptococcus anaerobius	12.6	0.1
Bacteria	32207	Rothia mucilaginosa	10.7	0.3
Bacteria	1578	Lactobacillus crispatus	9.9	13.0
Bacteria	1301	Streptococcus mitis	9.2	1.0
Bacteria	497	Psychrobacter sp. AntiMn-1	6.1	0.4
Bacteria	544	Citrobacter freundii	5.5	0.8
Bacteria	1870884	Clostridioides difficile	4.4	15.4
Bacteria	1912215	Acidipropionibacterium acidipropionici	4.1	0.2
Bacteria	28231	Geobacter uraniireducens	4.1	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1912216	Cutibacterium acnes	408.3	295.8	5.6	408.3	295.8	5.6
Bacteria	1055688	Sandaracinus amylolyticus	298.1	2.4	99.0	298.1	2.4	99.0
Bacteria	469322	Steroidobacter denitrificans	100.5	0.5	99.0	100.5	0.5	99.0
Bacteria	50	Chondromyces crocatus	85.1	0.3	99.0	85.1	0.3	99.0
Bacteria	39643	Sorangium cellulosum	52.3	1.4	99.0	52.3	1.4	99.0
Bacteria	642	Aeromonas hydrophila	24.2	0.9	35.8	24.2	0.9	35.8
Bacteria	475	Moraxella osloensis	17.7	2.9	2.5	17.7	2.9	2.5
Bacteria	1882917	Pajaroellobacter abortibovis	15.2	0.2	99.0	15.2	0.2	99.0
Bacteria	13687	Sphingomonas taxi	14.3	0.2	2.8	14.3	0.2	2.8
Bacteria	1524217	Labilithrix luteola	14.2	0.3	70.0	14.2	0.3	70.0
Bacteria	1279	Staphylococcus capitis	12.8	1.2	7.1	12.8	1.2	7.1
Bacteria	1257	Peptostreptococcus anaerobius	12.6	0.1	38.1	12.6	0.1	38.1
Bacteria	32207	Rothia mucilaginosa	10.7	0.3	1.7	10.7	0.3	1.7
Bacteria	1578	Lactobacillus crispatus	9.9	13.0	4.3	9.9	13.0	4.3
Bacteria	1301	Streptococcus mitis	9.2	1.0	2.9	9.2	1.0	2.9
Bacteria	497	Psychrobacter sp. AntiMn-1	6.1	0.4	61.7	6.1	0.4	61.7
Bacteria	544	Citrobacter freundii	5.5	0.8	15.8	5.5	0.8	15.8
Bacteria	1870884	Clostridioides difficile	4.4	15.4	11.2	4.4	15.4	11.2
Bacteria	1912215	Acidipropionibacterium acidipropionici	4.1	0.2	4.6	4.1	0.2	4.6
Bacteria	28231	Geobacter uraniireducens	4.1	0.1	99.0	4.1	0.1	99.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	41275	Brevundimonas diminuta	5.6	0.2
Bacteria	286	Pseudomonas oryzihabitans	2.8	0.1
Viruses	-200687329	Torque teno virus	0.6	0.4
Bacteria	53335	Pantoea ananatis	0.4	2.6
Viruses	687331	Torque teno virus 16	0.1	0.1
Viruses	687332	TTV-like mini virus	0.1	0.1
Viruses	12195	Chilli veinal mottle virus	0.1	0.1
Viruses	12195	Zucchini yellow mosaic virus	0.1	0.1
Bacteria	413496	Cronobacter sakazakii	0.1	0.3

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	41275	Brevundimonas diminuta	5.6	0.2
Bacteria	286	Pseudomonas oryzihabitans	2.8	0.1
Viruses	-200687329	Torque teno virus	0.6	0.4
Bacteria	53335	Pantoea ananatis	0.4	2.6
Viruses	687331	Torque teno virus 16	0.1	0.1
Viruses	687332	TTV-like mini virus	0.1	0.1
Viruses	12195	Chilli veinal mottle virus	0.1	0.1
Viruses	12195	Zucchini yellow mosaic virus	0.1	0.1
Bacteria	413496	Cronobacter sakazakii	0.1	0.3

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	41275	Brevundimonas diminuta	5.6	0.2	1.8	5.6	0.2	1.8
Bacteria	286	Pseudomonas oryzihabitans	2.8	0.1	13.1	2.8	0.1	13.1
Viruses	-200687329	Torque teno virus	0.6	0.4	28.4	0.6	0.4	28.4
Bacteria	53335	Pantoea ananatis	0.4	2.6	2.1	0.4	2.6	2.1
Bacteria	413496	Cronobacter sakazakii	0.1	0.3	1.5	0.1	0.3	1.5
Viruses	687331	Torque teno virus 16	0.1	0.1	100.0	0.1	0.1	100.0
Viruses	687332	TTV-like mini virus	0.1	0.1	11.5	0.1	0.1	11.5
Viruses	12195	Chilli veinal mottle virus	0.1	0.1	100.0	0.1	0.1	100.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1301	Streptococcus pneumoniae	21.6	18.6
Bacteria	13687	Sphingomonas taxi	13.2	0.1
Viruses	-200687329	Torque teno virus	9.5	7.3
Bacteria	1827	Rhodococcus fascians	4.7	0.1
Bacteria	958	Bdellovibrio bacteriovorus	4.7	0.1
Bacteria	1485	Clostridium botulinum	2.9	3.0
Bacteria	107	Spirosoma rigui	1.9	0.1
Bacteria	237	Flavobacterium columnare	1.1	0.1
Viruses	10358	Human betaherpesvirus 5	0.3	0.2
Viruses	687331	Torque teno virus 5	0.2	1.7
Viruses	687332	Torque teno mini virus 1	0.2	0.5
Bacteria	1386	Bacillus licheniformis	0.2	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1301	Streptococcus pneumoniae	21.6	18.6
Bacteria	13687	Sphingomonas taxi	13.2	0.1
Viruses	-200687329	Torque teno virus	9.5	7.3
Bacteria	1827	Rhodococcus fascians	4.7	0.1
Bacteria	958	Bdellovibrio bacteriovorus	4.7	0.1
Bacteria	1485	Clostridium botulinum	2.9	3.0
Bacteria	107	Spirosoma rigui	1.9	0.1
Bacteria	237	Flavobacterium columnare	1.1	0.1
Viruses	10358	Human betaherpesvirus 5	0.3	0.2
Viruses	687331	Torque teno virus 5	0.2	1.7
Viruses	687332	Torque teno mini virus 1	0.2	0.5
Bacteria	1386	Bacillus licheniformis	0.2	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1301	Streptococcus pneumoniae	21.6	18.6	30.7	21.6	18.6	30.7
Bacteria	13687	Sphingomonas taxi	13.2	0.1	2.5	13.2	0.1	2.5
Viruses	-200687329	Torque teno virus	9.5	7.3	99.0	9.5	7.3	99.0
Bacteria	1827	Rhodococcus fascians	4.7	0.1	4.7	4.7	0.1	4.7
Bacteria	958	Bdellovibrio bacteriovorus	4.7	0.1	8.2	4.7	0.1	8.2
Bacteria	1485	Clostridium botulinum	2.9	3.0	16.4	2.9	3.0	16.4
Bacteria	107	Spirosoma rigui	1.9	0.1	2.0	1.9	0.1	2.0
Bacteria	237	Flavobacterium columnare	1.1	0.1	5.8	1.1	0.1	5.8
Viruses	10358	Human betaherpesvirus 5	0.3	0.2	38.9	0.3	0.2	38.9
Bacteria	1386	Bacillus licheniformis	0.2	0.1	1.7	0.2	0.1	1.7
Viruses	687331	Torque teno virus 5	0.2	1.7	100.0	0.2	1.7	100.0
Viruses	687332	Torque teno mini virus 1	0.2	0.5	100.0	0.2	0.5	100.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	1301	Streptococcus pneumoniae	533.4	463.9

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	1301	Streptococcus pneumoniae	533.4	463.9

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	1301	Streptococcus pneumoniae	533.4	463.9	99.0	533.4	463.9	99.0



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	724	Haemophilus influenzae	54.3	20.3
Bacteria	1234	Nitrospira moscoviensis	4.9	1.8
Bacteria	53355	Terrabacter sp. DBF63	0.1	0.1

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	724	Haemophilus influenzae	54.3	20.3
Bacteria	1234	Nitrospira moscoviensis	4.9	1.8
Bacteria	53355	Terrabacter sp. DBF63	0.1	0.1

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	724	Haemophilus influenzae	54.3	20.3	64.3	54.3	20.3	64.3
Bacteria	1234	Nitrospira moscoviensis	4.9	1.8	1.9	4.9	1.8	1.9
Bacteria	53355	Terrabacter sp. DBF63	0.1	0.1	1.1	0.1	0.1	1.1



RNA
category_name	genus_taxid	name	NT_rpm RNA	NR_rpm RNA
Bacteria	13687	Sphingomonas taxi	127.8	0.6
Bacteria	469	Acinetobacter lwoffii	28.3	0.2
Bacteria	286	Pseudomonas putida	15.5	0.8
Bacteria	590	Salmonella enterica	13.0	58.8
Bacteria	57493	Kocuria turfanensis	12.8	1.6
Bacteria	89966	Hymenobacter sp. DG25B	7.7	0.1
Bacteria	407	Methylobacterium aquaticum	7.3	1.9
Bacteria	547	Enterobacter cloacae	5.9	0.5
Bacteria	150022	Finegoldia magna	3.1	1.1
Bacteria	57495	Dermacoccus nishinomiyaensis	3.1	0.3
Bacteria	1379908	Rufibacter sp. DG31D	3.0	0.1
Bacteria	963	Herbaspirillum hiltneri	2.9	0.1
Bacteria	958	Bdellovibrio bacteriovorus	2.6	0.1
Bacteria	149698	Massilia timonae	2.5	14.8
Bacteria	1578	Lactobacillus fermentum	2.3	2.1
Bacteria	191	Azospirillum brasilense	2.1	25.8
Bacteria	1716	Corynebacterium diphtheriae	1.1	2.6
Bacteria	1386	Bacillus subtilis	1.1	4.7
Bacteria	2034	Curtobacterium pusillum	0.9	0.2
Bacteria	48736	Ralstonia solanacearum	0.8	0.8

DNA
category_name	genus_taxid	name	NT_rpm DNA	NR_rpm DNA
Bacteria	13687	Sphingomonas taxi	127.8	0.6
Bacteria	469	Acinetobacter lwoffii	28.3	0.2
Bacteria	286	Pseudomonas putida	15.5	0.8
Bacteria	590	Salmonella enterica	13.0	58.8
Bacteria	57493	Kocuria turfanensis	12.8	1.6
Bacteria	89966	Hymenobacter sp. DG25B	7.7	0.1
Bacteria	407	Methylobacterium aquaticum	7.3	1.9
Bacteria	547	Enterobacter cloacae	5.9	0.5
Bacteria	150022	Finegoldia magna	3.1	1.1
Bacteria	57495	Dermacoccus nishinomiyaensis	3.1	0.3
Bacteria	1379908	Rufibacter sp. DG31D	3.0	0.1
Bacteria	963	Herbaspirillum hiltneri	2.9	0.1
Bacteria	958	Bdellovibrio bacteriovorus	2.6	0.1
Bacteria	149698	Massilia timonae	2.5	14.8
Bacteria	1578	Lactobacillus fermentum	2.3	2.1
Bacteria	191	Azospirillum brasilense	2.1	25.8
Bacteria	1716	Corynebacterium diphtheriae	1.1	2.6
Bacteria	1386	Bacillus subtilis	1.1	4.7
Bacteria	2034	Curtobacterium pusillum	0.9	0.2
Bacteria	48736	Ralstonia solanacearum	0.8	0.8

Combined
category_name	genus_taxid	Species_Assignment	NT_rpm DNA	NR_rpm DNA	NT_zscore DNA	NT_rpm RNA	NR_rpm RNA	NT_zscore RNA
Bacteria	13687	Sphingomonas taxi	127.8	0.6	32.9	127.8	0.6	32.9
Bacteria	469	Acinetobacter lwoffii	28.3	0.2	15.3	28.3	0.2	15.3
Bacteria	286	Pseudomonas putida	15.5	0.8	4.7	15.5	0.8	4.7
Bacteria	590	Salmonella enterica	13.0	58.8	1.8	13.0	58.8	1.8
Bacteria	57493	Kocuria turfanensis	12.8	1.6	2.1	12.8	1.6	2.1
